agent,time,x,y,z,original_x,original_y,original_z,attractive_force_x,attractive_force_y,attractive_force_z,repulsive_force_x,repulsive_force_y,repulsive_force_z,total_force_x,total_force_y,total_force_z,attractive_magnitude,repulsive_magnitude,total_magnitude,displacement_magnitude
3,18.2,0.6,0.0,0.0,0.8,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,18.4,17.599999999999998,1.0,0.0,17.4,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,18.4,18.599999999999998,19.0,0.0,18.4,19.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,18.4,10.0,10.0,18.599999999999998,10.0,10.0,18.4,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
3,18.4,0.4,0.0,0.0,0.6,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
0,18.6,17.8,1.0,0.0,17.6,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,18.6,18.733333333333334,18.933333333333334,0.0,18.6,19.0,0.0,0.13333333333333286,-0.06666666666666643,0.0,0.0,0.0,0.0,0.13333333333333286,-0.06666666666666643,0.0,0.14907119849998546,0.0,0.14907119849998546,0.14907119849998546
2,18.6,10.0,10.0,18.733333333333334,10.0,10.0,18.6,0.0,0.0,0.13333333333333286,0.0,0.0,0.0,0.0,0.0,0.13333333333333286,0.13333333333333286,0.0,0.13333333333333286,0.13333333333333286
3,18.6,0.2666666666666667,0.0,0.06666666666666667,0.4,0.0,0.0,-0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,-0.13333333333333333,0.0,0.06666666666666667,0.14907119849998599,0.0,0.14907119849998599,0.14907119849998599
0,18.8,18.0,1.0,0.0,17.8,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,18.8,18.866666666666667,18.866666666666667,0.0,18.8,19.0,0.0,0.06666666666666643,-0.13333333333333286,0.0,0.0,0.0,0.0,0.06666666666666643,-0.13333333333333286,0.0,0.14907119849998546,0.0,0.14907119849998546,0.14907119849998546
2,18.8,10.0,10.0,18.866666666666667,10.0,10.0,18.8,0.0,0.0,0.06666666666666643,0.0,0.0,0.0,0.0,0.0,0.06666666666666643,0.06666666666666643,0.0,0.06666666666666643,0.06666666666666643
3,18.8,0.13333333333333325,0.0,0.13333333333333336,0.1999999999999999,0.0,0.0,-0.06666666666666664,0.0,0.13333333333333336,0.0,0.0,0.0,-0.06666666666666664,0.0,0.13333333333333336,0.14907119849998599,0.0,0.14907119849998599,0.14907119849998599
0,19.0,18.2,1.0,0.0,18.0,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,19.0,19.0,18.8,0.0,19.0,19.0,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,19.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,19.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
0,19.2,18.4,1.0,0.0,18.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,19.2,19.0,18.6,0.0,19.0,18.8,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,19.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,19.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,19.4,18.599999999999998,1.0,0.0,18.4,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,19.4,19.0,18.400000000000002,0.0,19.0,18.6,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,19.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,19.4,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
0,19.6,18.733333333333334,1.0666666666666667,0.0,18.6,1.0,0.0,0.13333333333333286,0.06666666666666665,0.0,0.0,0.0,0.0,0.13333333333333286,0.06666666666666665,0.0,0.14907119849998554,0.0,0.14907119849998554,0.14907119849998554
1,19.6,19.0,18.2,0.0,19.0,18.4,0.0,0.0,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,-0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,19.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,19.6,0.0,0.0,0.7999999999999999,0.0,0.0,0.6,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
0,19.8,18.866666666666667,1.1333333333333333,0.0,18.8,1.0,0.0,0.06666666666666643,0.1333333333333333,0.0,0.0,0.0,0.0,0.06666666666666643,0.1333333333333333,0.0,0.14907119849998585,0.0,0.14907119849998585,0.14907119849998585
1,19.8,19.0,18.0,0.0,19.0,18.2,0.0,0.0,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,-0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,19.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,19.8,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996
0,20.0,19.0,1.2,0.0,19.0,1.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,20.0,19.0,17.8,0.0,19.0,18.0,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,20.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20.0,0.0,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,20.2,19.0,1.4,0.0,19.0,1.2,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,20.2,19.0,17.6,0.0,19.0,17.8,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,20.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20.2,0.0,0.0,1.4,0.0,0.0,1.2,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,20.4,19.0,1.5999999999999999,0.0,19.0,1.4,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,20.4,19.0,17.400000000000002,0.0,19.0,17.6,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,20.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20.4,0.0,0.0,1.5999999999999999,0.0,0.0,1.4,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,20.6,19.0,1.8,0.0,19.0,1.6,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,20.6,19.0,17.2,0.0,19.0,17.4,0.0,0.0,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,-0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,20.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20.6,0.0,0.0,1.8,0.0,0.0,1.6,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,20.8,19.0,2.0,0.0,19.0,1.8,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996
1,20.8,19.0,17.0,0.0,19.0,17.2,0.0,0.0,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,-0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,20.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20.8,0.0,0.0,2.0,0.0,0.0,1.8,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996
0,21.0,19.0,2.2,0.0,19.0,2.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,21.0,19.0,16.8,0.0,19.0,17.0,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,21.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,21.0,0.0,0.0,2.2,0.0,0.0,2.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,21.2,19.0,2.4,0.0,19.0,2.2,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,21.2,19.0,16.6,0.0,19.0,16.8,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,21.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,21.2,0.0,0.0,2.4,0.0,0.0,2.2,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,21.4,19.0,2.6,0.0,19.0,2.4,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,21.4,19.0,16.400000000000002,0.0,19.0,16.6,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,21.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,21.4,0.0,0.0,2.6,0.0,0.0,2.4,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,21.6,19.0,2.8000000000000003,0.0,19.0,2.6,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,21.6,19.0,16.2,0.0,19.0,16.4,0.0,0.0,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,-0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
2,21.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,21.6,0.0,0.0,2.8000000000000003,0.0,0.0,2.6,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,21.8,19.0,3.0,0.0,19.0,2.8,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,21.8,19.0,16.0,0.0,19.0,16.2,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,21.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,21.8,0.0,0.0,3.0,0.0,0.0,2.8,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,22.0,19.0,3.2,0.0,19.0,3.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,22.0,19.0,15.8,0.0,19.0,16.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,22.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22.0,0.0,0.0,3.2,0.0,0.0,3.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,22.2,19.0,3.4,0.0,19.0,3.2,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,22.2,19.0,15.6,0.0,19.0,15.8,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,22.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22.2,0.0,0.0,3.4,0.0,0.0,3.2,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,22.4,19.0,3.6,0.0,19.0,3.4,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,22.4,19.0,15.4,0.0,19.0,15.6,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,22.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22.4,0.0,0.0,3.6,0.0,0.0,3.4,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,22.6,19.0,3.8000000000000003,0.0,19.0,3.6,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
1,22.6,19.0,15.200000000000001,0.0,19.0,15.4,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,22.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22.6,0.0,0.0,3.8000000000000003,0.0,0.0,3.6,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
0,22.8,19.0,4.0,0.0,19.0,3.8,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
1,22.8,19.0,15.0,0.0,19.0,15.2,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,22.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,22.8,0.0,0.0,4.0,0.0,0.0,3.8,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,23.0,19.0,4.2,0.0,19.0,4.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,23.0,19.0,14.8,0.0,19.0,15.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,23.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23.0,0.0,0.0,4.2,0.0,0.0,4.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,23.2,19.0,4.4,0.0,19.0,4.2,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,23.2,19.0,14.6,0.0,19.0,14.8,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,23.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23.2,0.0,0.0,4.4,0.0,0.0,4.2,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,23.4,19.0,4.6000000000000005,0.0,19.0,4.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,23.4,19.0,14.4,0.0,19.0,14.6,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,23.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23.4,0.0,0.0,4.6000000000000005,0.0,0.0,4.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,23.6,19.0,4.8,0.0,19.0,4.6,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
1,23.6,19.0,14.200000000000001,0.0,19.0,14.4,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,23.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23.6,0.0,0.0,4.8,0.0,0.0,4.6,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,23.8,19.0,5.0,0.0,19.0,4.8,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
1,23.8,19.0,14.0,0.0,19.0,14.2,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,23.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,23.8,0.0,0.0,5.0,0.0,0.0,4.8,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,24.0,19.0,5.2,0.0,19.0,5.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,24.0,19.0,13.8,0.0,19.0,14.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,24.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24.0,0.0,0.0,5.2,0.0,0.0,5.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,24.2,19.0,5.4,0.0,19.0,5.2,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,24.2,19.0,13.6,0.0,19.0,13.8,0.0,0.0,-0.20000000000000048,0.0,0.0,0.0,0.0,0.0,-0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
2,24.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24.2,0.0,0.0,5.4,0.0,0.0,5.2,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,24.4,19.0,5.6000000000000005,0.0,19.0,5.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,24.4,19.0,13.4,0.0,19.0,13.6,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,24.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24.4,0.0,0.0,5.6000000000000005,0.0,0.0,5.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,24.6,19.0,5.8,0.0,19.0,5.6,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
1,24.6,19.0,13.200000000000001,0.0,19.0,13.4,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,24.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24.6,0.0,0.0,5.8,0.0,0.0,5.6,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
0,24.8,19.0,6.0,0.0,19.0,5.8,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
1,24.8,19.0,13.0,0.0,19.0,13.2,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,24.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,24.8,0.0,0.0,6.0,0.0,0.0,5.8,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
